#name	canonicalname	id
Post-transplant lymphoproliferative disorder (Monoclonal), NOS	Monomorphic_Post-Transplant_Lymphoproliferative_Disorder	C7233
Monomorphic_T-Cell_PTLD	Monomorphic_T-Cell_PTLD	C7238
Monomorphic T/NK-Cell Post-Transplant Lymphoproliferative Disorder	Monomorphic_T-Cell_PTLD	C7238
Monomorphic T-Cell PTLD	Monomorphic_T-Cell_PTLD	C7238
Monomorphic T-Cell Post-Transplant Lymphoproliferative Disorder	Monomorphic_T-Cell_PTLD	C7238
Monophasic_Synovial_Sarcoma	Monophasic_Synovial_Sarcoma	C6534
Monophasic Synovial Sarcoma	Monophasic_Synovial_Sarcoma	C6534
Monophasic Sarcoma of Synovium	Monophasic_Synovial_Sarcoma	C6534
Monophasic Sarcoma of the Synovium	Monophasic_Synovial_Sarcoma	C6534
Morphea-Type_Sclerosing_Basal_Cell_Carcinoma	Morphea-Type_Sclerosing_Basal_Cell_Carcinoma	C27182
Skin Morphea-Type (Sclerosing) Basal Cell Carcinoma	Morphea-Type_Sclerosing_Basal_Cell_Carcinoma	C27182
Basal Cell Carcinoma Sclerosing Type	Morphea-Type_Sclerosing_Basal_Cell_Carcinoma	C27182
Morphea-Type (Sclerosing) Basal Cell Carcinoma	Morphea-Type_Sclerosing_Basal_Cell_Carcinoma	C27182
Morphea-Type Basal Cell Carcinoma	Morphea-Type_Sclerosing_Basal_Cell_Carcinoma	C27182
Morpheaform Basal Cell Carcinoma	Morphea-Type_Sclerosing_Basal_Cell_Carcinoma	C27182
Sclerosing Type Basal Cell Carcinoma	Morphea-Type_Sclerosing_Basal_Cell_Carcinoma	C27182
Mu_Heavy_Chain_Disease	Mu_Heavy_Chain_Disease	C3892
Mu Heavy Chain Disease	Mu_Heavy_Chain_Disease	C3892
Mucin-Rich_Uterine_Corpus_Endometrioid_Adenocarcinoma	Mucin-Rich_Uterine_Corpus_Endometrioid_Adenocarcinoma	C8717
Mucin-Rich Endometrial Endometrioid Adenocarcinoma	Mucin-Rich_Uterine_Corpus_Endometrioid_Adenocarcinoma	C8717
Mucin-Secreting_Adenocarcinoma	Mucin-Secreting_Adenocarcinoma	C27379
Mucin-Producing Adenocarcinoma	Mucin-Secreting_Adenocarcinoma	C27379
Mucin-Secreting_Carcinoma	Mucin-Secreting_Carcinoma	C27825
Mucin-Producing Carcinoma	Mucin-Secreting_Carcinoma	C27825
Mucinous_Adenocarcinoma	Mucinous_Adenocarcinoma	C26712
Mucinous Adenocarcinoma	Mucinous_Adenocarcinoma	C26712
ADENOCARCINOMA, MUCINOUS, MALIGNANT	Mucinous_Adenocarcinoma	C26712
Colloid Adenocarcinoma	Mucinous_Adenocarcinoma	C26712
Colloid Carcinoma	Mucinous_Adenocarcinoma	C26712
Gelatinous Adenocarcinoma	Mucinous_Adenocarcinoma	C26712
Gelatinous Carcinoma	Mucinous_Adenocarcinoma	C26712
Mucinous Carcinoma	Mucinous_Adenocarcinoma	C26712
Mucoid Adenocarcinoma	Mucinous_Adenocarcinoma	C26712
Mucoid Carcinoma	Mucinous_Adenocarcinoma	C26712
Mucous Adenocarcinoma	Mucinous_Adenocarcinoma	C26712
Mucous Carcinoma	Mucinous_Adenocarcinoma	C26712
mucinous carcinoma	Mucinous_Adenocarcinoma	C26712
Mucinous_Adenocarcinoma_Endocervical_Type	Mucinous_Adenocarcinoma_Endocervical_Type	C66953
Mucinous Adenocarcinoma, Endocervical Type	Mucinous_Adenocarcinoma_Endocervical_Type	C66953
Mucinous_Adenofibroma	Mucinous_Adenofibroma	C8978
Mucinous Adenofibroma	Mucinous_Adenofibroma	C8978
Mucinous_Adenofibroma_of_Borderline_Malignancy	Mucinous_Adenofibroma_of_Borderline_Malignancy	C66775
Borderline Ovarian Mucinous Adenofibroma	Mucinous_Adenofibroma_of_Borderline_Malignancy	C66775
Ovarian Mucinous Adenofibroma of Borderline Malignancy	Mucinous_Adenofibroma_of_Borderline_Malignancy	C66775
Mucinous_Bile_Duct_Adenocarcinoma	Mucinous_Bile_Duct_Adenocarcinoma	C5846
Extrahepatic Bile Duct Mucinous Adenocarcinoma	Mucinous_Bile_Duct_Adenocarcinoma	C5846
Bile Duct Colloid Carcinoma	Mucinous_Bile_Duct_Adenocarcinoma	C5846
Bile Duct Colloidal Carcinoma	Mucinous_Bile_Duct_Adenocarcinoma	C5846
Bile Duct Mucinous Adenocarcinoma	Mucinous_Bile_Duct_Adenocarcinoma	C5846
Colloid Adenocarcinoma of Bile Duct	Mucinous_Bile_Duct_Adenocarcinoma	C5846
Colloid Adenocarcinoma of Extrahepatic Bile Duct	Mucinous_Bile_Duct_Adenocarcinoma	C5846
Colloid Adenocarcinoma of the Bile Duct	Mucinous_Bile_Duct_Adenocarcinoma	C5846
Colloid Adenocarcinoma of the Extrahepatic Bile Duct	Mucinous_Bile_Duct_Adenocarcinoma	C5846
Colloid Bile Duct Adenocarcinoma	Mucinous_Bile_Duct_Adenocarcinoma	C5846
Colloid Bile Duct Carcinoma	Mucinous_Bile_Duct_Adenocarcinoma	C5846
Colloid Carcinoma of Bile Duct	Mucinous_Bile_Duct_Adenocarcinoma	C5846
Colloid Carcinoma of the Bile Duct	Mucinous_Bile_Duct_Adenocarcinoma	C5846
Colloid Extrahepatic Bile Duct Adenocarcinoma	Mucinous_Bile_Duct_Adenocarcinoma	C5846
Colloidal Adenocarcinoma of Bile Duct	Mucinous_Bile_Duct_Adenocarcinoma	C5846
Colloidal Adenocarcinoma of Extrahepatic Bile Duct	Mucinous_Bile_Duct_Adenocarcinoma	C5846
Colloidal Adenocarcinoma of the Bile Duct	Mucinous_Bile_Duct_Adenocarcinoma	C5846
Colloidal Adenocarcinoma of the Extrahepatic Bile Duct	Mucinous_Bile_Duct_Adenocarcinoma	C5846
Colloidal Bile Duct Adenocarcinoma	Mucinous_Bile_Duct_Adenocarcinoma	C5846
Colloidal Bile Duct Carcinoma	Mucinous_Bile_Duct_Adenocarcinoma	C5846
Colloidal Carcinoma of Bile Duct	Mucinous_Bile_Duct_Adenocarcinoma	C5846
Colloidal Carcinoma of the Bile Duct	Mucinous_Bile_Duct_Adenocarcinoma	C5846
Colloidal Extrahepatic Bile Duct Adenocarcinoma	Mucinous_Bile_Duct_Adenocarcinoma	C5846
Mucinous Adenocarcinoma of Bile Duct	Mucinous_Bile_Duct_Adenocarcinoma	C5846
Mucinous Adenocarcinoma of Extrahepatic Bile Duct	Mucinous_Bile_Duct_Adenocarcinoma	C5846
Mucinous Adenocarcinoma of the Bile Duct	Mucinous_Bile_Duct_Adenocarcinoma	C5846
Mucinous Adenocarcinoma of the Extrahepatic Bile Duct	Mucinous_Bile_Duct_Adenocarcinoma	C5846
Mucinous Bile Duct Adenocarcinoma	Mucinous_Bile_Duct_Adenocarcinoma	C5846
Mucinous Carcinoma of Bile Duct	Mucinous_Bile_Duct_Adenocarcinoma	C5846
Mucinous Carcinoma of the Bile Duct	Mucinous_Bile_Duct_Adenocarcinoma	C5846
Mucinous Extrahepatic Bile Duct Adenocarcinoma	Mucinous_Bile_Duct_Adenocarcinoma	C5846
Mucinous_Breast_Carcinoma	Mucinous_Breast_Carcinoma	C9131
Mucinous Breast Carcinoma	Mucinous_Breast_Carcinoma	C9131
Breast Mucinous Carcinoma	Mucinous_Breast_Carcinoma	C9131
Colloid Breast Carcinoma	Mucinous_Breast_Carcinoma	C9131
Colloid Carcinoma of Breast	Mucinous_Breast_Carcinoma	C9131
Colloid Carcinoma of the Breast	Mucinous_Breast_Carcinoma	C9131
Infiltrating Colloid Breast Carcinoma	Mucinous_Breast_Carcinoma	C9131
Infiltrating Mucinous Breast Carcinoma	Mucinous_Breast_Carcinoma	C9131
Invasive Colloid Breast Carcinoma	Mucinous_Breast_Carcinoma	C9131
Invasive Mucinous Breast Carcinoma	Mucinous_Breast_Carcinoma	C9131
Mucinous Carcinoma of Breast	Mucinous_Breast_Carcinoma	C9131
Mucinous Carcinoma of the Breast	Mucinous_Breast_Carcinoma	C9131
Mucinous_Bronchiolo-Alveolar_Lung_Carcinoma	Mucinous_Bronchiolo-Alveolar_Lung_Carcinoma	C7268
Mucinous Bronchioloalveolar Carcinoma	Mucinous_Bronchiolo-Alveolar_Lung_Carcinoma	C7268
Mucinous Bronchioloalveolar Lung Carcinoma	Mucinous_Bronchiolo-Alveolar_Lung_Carcinoma	C7268
Mucinous Bronchoalveolar Lung Carcinoma	Mucinous_Bronchiolo-Alveolar_Lung_Carcinoma	C7268
Mucinous_Cystadenocarcinoma	Mucinous_Cystadenocarcinoma	C3776
Mucinous Cystadenocarcinoma	Mucinous_Cystadenocarcinoma	C3776
Pseudomucinous Adenocarcinoma	Mucinous_Cystadenocarcinoma	C3776
Pseudomucinous Cystadenocarcinoma	Mucinous_Cystadenocarcinoma	C3776
Mucinous_Cystadenofibroma	Mucinous_Cystadenofibroma	C8979
Mucinous Cystadenofibroma	Mucinous_Cystadenofibroma	C8979
Mucinous_Cystadenoma	Mucinous_Cystadenoma	C2973
Mucinous Cystadenoma	Mucinous_Cystadenoma	C2973
ADENOMA, MUCINOUS, BENIGN	Mucinous_Cystadenoma	C2973
Mucinous Adenoma	Mucinous_Cystadenoma	C2973
Mucinous Cystoma	Mucinous_Cystadenoma	C2973
Pseudomucinous Cystadenoma	Mucinous_Cystadenoma	C2973
Mucinous_Cystic_Tumor_with_Mural_Nodules	Mucinous_Cystic_Tumor_with_Mural_Nodules	C40042
Ovarian Mucinous Cystic Tumor with Mural Nodules	Mucinous_Cystic_Tumor_with_Mural_Nodules	C40042
Mucinous_Gastric_Adenocarcinoma	Mucinous_Gastric_Adenocarcinoma	C5248
Mucinous Gastric Adenocarcinoma	Mucinous_Gastric_Adenocarcinoma	C5248
Mucinous Adenocarcinoma of Stomach	Mucinous_Gastric_Adenocarcinoma	C5248
Mucinous Adenocarcinoma of the Stomach	Mucinous_Gastric_Adenocarcinoma	C5248
Mucinous Stomach Adenocarcinoma	Mucinous_Gastric_Adenocarcinoma	C5248
Mucinous_Intrahepatic_Cholangiocarcinoma	Mucinous_Intrahepatic_Cholangiocarcinoma	C41618
Mucin-Producing Intrahepatic Cholangiocarcinoma	Mucinous_Intrahepatic_Cholangiocarcinoma	C41618
Mucinous Intrahepatic Cholangiocarcinoma	Mucinous_Intrahepatic_Cholangiocarcinoma	C41618
Mucinous_Neoplasm	Mucinous_Neoplasm	C7070
Mucinous Neoplasm	Mucinous_Neoplasm	C7070
Mucinous Tumor	Mucinous_Neoplasm	C7070
Mucinous_Tubular_and_Spindle_Renal_Cell_Carcinoma	Mucinous_Tubular_and_Spindle_Renal_Cell_Carcinoma	C39807
Mucinous Tubular and Spindle Cell Carcinoma of the Kidney	Mucinous_Tubular_and_Spindle_Renal_Cell_Carcinoma	C39807
CARCINOMA, RENAL, TUBULAR, MALIGNANT	Mucinous_Tubular_and_Spindle_Renal_Cell_Carcinoma	C39807
Mucoepidermoid_Breast_Carcinoma	Mucoepidermoid_Breast_Carcinoma	C5166
Mucoepidermoid Breast Carcinoma	Mucoepidermoid_Breast_Carcinoma	C5166
Mucoepidermoid Carcinoma of Breast	Mucoepidermoid_Breast_Carcinoma	C5166
Mucoepidermoid Carcinoma of the Breast	Mucoepidermoid_Breast_Carcinoma	C5166
Mucoepidermoid_Carcinoma	Mucoepidermoid_Carcinoma	C3772
Mucoepidermoid Carcinoma	Mucoepidermoid_Carcinoma	C3772
MEC	Mucoepidermoid_Carcinoma	C3772
Mucoepidermoid_Skin_Carcinoma	Mucoepidermoid_Skin_Carcinoma	C4472
Mucoepidermoid Skin Carcinoma	Mucoepidermoid_Skin_Carcinoma	C4472
Mucoepidermoid Carcinoma of Skin	Mucoepidermoid_Skin_Carcinoma	C4472
Mucoepidermoid Carcinoma of the Skin	Mucoepidermoid_Skin_Carcinoma	C4472
Mucoepidermoid_Thymic_Carcinoma	Mucoepidermoid_Thymic_Carcinoma	C6457
Thymic Mucoepidermoid Carcinoma	Mucoepidermoid_Thymic_Carcinoma	C6457
Mucoepidermoid Carcinoma of Thymus	Mucoepidermoid_Thymic_Carcinoma	C6457
Mucoepidermoid Carcinoma of the Thymus	Mucoepidermoid_Thymic_Carcinoma	C6457
Thymus Mucoepidermoid Carcinoma	Mucoepidermoid_Thymic_Carcinoma	C6457
Mucoepidermoid_Thyroid_Carcinoma	Mucoepidermoid_Thyroid_Carcinoma	C38762
Thyroid Gland Mucoepidermoid Carcinoma	Mucoepidermoid_Thyroid_Carcinoma	C38762
Mucoepidermoid Thyroid Carcinoma	Mucoepidermoid_Thyroid_Carcinoma	C38762
Mucoepidermoid Thyroid Gland Carcinoma	Mucoepidermoid_Thyroid_Carcinoma	C38762
Mucosal_Lentiginous_Melanoma	Mucosal_Lentiginous_Melanoma	C48622
Mucosal Lentiginous Melanoma	Mucosal_Lentiginous_Melanoma	C48622
Mucosal Lentiginous Malignant Melanoma	Mucosal_Lentiginous_Melanoma	C48622
Mucosal_Melanoma	Mucosal_Melanoma	C114828
Mucosal Melanoma	Mucosal_Melanoma	C114828
Mucous_Membrane_Hemangioma	Mucous_Membrane_Hemangioma	C7744
Mucous Membrane Hemangioma	Mucous_Membrane_Hemangioma	C7744
Mullerian_Adenosarcoma	Mullerian_Adenosarcoma	C9474
Adenosarcoma	Mullerian_Adenosarcoma	C9474
Mullerian Adenosarcoma	Mullerian_Adenosarcoma	C9474
Müllerian Adenosarcoma	Mullerian_Adenosarcoma	C9474
adenosarcoma	Mullerian_Adenosarcoma	C9474
Multicentric_Breast_Carcinoma	Multicentric_Breast_Carcinoma	C94772
Multicentric Breast Carcinoma	Multicentric_Breast_Carcinoma	C94772
multicentric breast cancer	Multicentric_Breast_Carcinoma	C94772
Multicentric_Papillary_Thyroid_Carcinoma	Multicentric_Papillary_Thyroid_Carcinoma	C37304
Multicentric Thyroid Gland Papillary Carcinoma	Multicentric_Papillary_Thyroid_Carcinoma	C37304
Multicentric Papillary Thyroid Carcinoma	Multicentric_Papillary_Thyroid_Carcinoma	C37304
Multicentric Papillary Thyroid Gland Carcinoma	Multicentric_Papillary_Thyroid_Carcinoma	C37304
Multicystic_Ameloblastoma	Multicystic_Ameloblastoma	C39755
Solid/Multicystic Ameloblastoma	Multicystic_Ameloblastoma	C39755
Conventional Ameloblastoma	Multicystic_Ameloblastoma	C39755
Intraosseous Ameloblastoma	Multicystic_Ameloblastoma	C39755
Multicystic_Peritoneal_Mesothelioma	Multicystic_Peritoneal_Mesothelioma	C6536
Peritoneal Multicystic Mesothelioma	Multicystic_Peritoneal_Mesothelioma	C6536
Multicystic Mesothelioma of Peritoneum	Multicystic_Peritoneal_Mesothelioma	C6536
Multicystic Mesothelioma of the Peritoneum	Multicystic_Peritoneal_Mesothelioma	C6536
Multilocular Peritoneal Inclusion Cyst	Multicystic_Peritoneal_Mesothelioma	C6536
Multifocal_Breast_Carcinoma	Multifocal_Breast_Carcinoma	C94770
Multifocal Breast Carcinoma	Multifocal_Breast_Carcinoma	C94770
multifocal breast cancer	Multifocal_Breast_Carcinoma	C94770
Multifocal_Glioblastomas	Multifocal_Glioblastomas	C92549
Multifocal Glioblastomas	Multifocal_Glioblastomas	C92549
Multifocal_Lymphomatous_Polyposis	Multifocal_Lymphomatous_Polyposis	C4339
Multifocal Lymphomatous Polyposis	Multifocal_Lymphomatous_Polyposis	C4339
Multiple Lymphomatous Polyposis	Multifocal_Lymphomatous_Polyposis	C4339
Multifocal_Osteosarcoma	Multifocal_Osteosarcoma	C6470
Multifocal Osteosarcoma	Multifocal_Osteosarcoma	C6470
Multifocal Osteogenic Sarcoma	Multifocal_Osteosarcoma	C6470
Multilocular_Cystic_Renal_Cell_Carcinoma	Multilocular_Cystic_Renal_Cell_Carcinoma	C4524
Multilocular Cystic Renal Cell Carcinoma	Multilocular_Cystic_Renal_Cell_Carcinoma	C4524
Multilocular Clear Cell Renal Cell Carcinoma	Multilocular_Cystic_Renal_Cell_Carcinoma	C4524
Renal Cystadenocarcinoma	Multilocular_Cystic_Renal_Cell_Carcinoma	C4524
Multiple_Adenomatous_Polyps	Multiple_Adenomatous_Polyps	C4135
Multiple Adenomatous Polyps	Multiple_Adenomatous_Polyps	C4135
Multiple_Chondromatous_Lung_Hamartoma	Multiple_Chondromatous_Lung_Hamartoma	C5663
Multiple Lung Hamartomas	Multiple_Chondromatous_Lung_Hamartoma	C5663
Multiple Chondromatous Hamartoma of Lung	Multiple_Chondromatous_Lung_Hamartoma	C5663
Multiple Chondromatous Hamartoma of the Lung	Multiple_Chondromatous_Lung_Hamartoma	C5663
Multiple Chondromatous Lung Hamartoma	Multiple_Chondromatous_Lung_Hamartoma	C5663
Multiple_Endocrine_Neoplasia	Multiple_Endocrine_Neoplasia	C6432
Multiple Endocrine Neoplasia	Multiple_Endocrine_Neoplasia	C6432
MEN	Multiple_Endocrine_Neoplasia	C6432
MEN syndrome	Multiple_Endocrine_Neoplasia	C6432
Multiple Endocrine Adenomatosis	Multiple_Endocrine_Neoplasia	C6432
Multiple Endocrine Neoplasia Syndrome	Multiple_Endocrine_Neoplasia	C6432
multiple endocrine adenomatosis	Multiple_Endocrine_Neoplasia	C6432
multiple endocrine neoplasia syndrome	Multiple_Endocrine_Neoplasia	C6432
Multiple_Endocrine_Neoplasia_Type_2	Multiple_Endocrine_Neoplasia_Type_2	C123329
Multiple Endocrine Neoplasia Type 2	Multiple_Endocrine_Neoplasia_Type_2	C123329
Multiple_Endocrine_Neoplasia_Type_I	Multiple_Endocrine_Neoplasia_Type_I	C3225
Multiple Endocrine Neoplasia Type 1	Multiple_Endocrine_Neoplasia_Type_I	C3225
MEA Type 1	Multiple_Endocrine_Neoplasia_Type_I	C3225
MEA Type I	Multiple_Endocrine_Neoplasia_Type_I	C3225
MEN 1	Multiple_Endocrine_Neoplasia_Type_I	C3225
MEN Type 1	Multiple_Endocrine_Neoplasia_Type_I	C3225
MEN Type I	Multiple_Endocrine_Neoplasia_Type_I	C3225
MEN1 syndrome	Multiple_Endocrine_Neoplasia_Type_I	C3225
Multiple Endocrine Adenomatosis Type 1	Multiple_Endocrine_Neoplasia_Type_I	C3225
Multiple Endocrine Adenomatosis Type I	Multiple_Endocrine_Neoplasia_Type_I	C3225
Multiple Endocrine Adenomatosis, Type I	Multiple_Endocrine_Neoplasia_Type_I	C3225
Multiple Endocrine Neoplasia Type I	Multiple_Endocrine_Neoplasia_Type_I	C3225
Multiple Endocrine Neoplasia, Type I	Multiple_Endocrine_Neoplasia_Type_I	C3225
Wermer Syndrome	Multiple_Endocrine_Neoplasia_Type_I	C3225
Wermer syndrome	Multiple_Endocrine_Neoplasia_Type_I	C3225
Wermer's Syndrome	Multiple_Endocrine_Neoplasia_Type_I	C3225
multiple endocrine neoplasia type 1 syndrome	Multiple_Endocrine_Neoplasia_Type_I	C3225
Multiple_Endocrine_Neoplasia_Type_II	Multiple_Endocrine_Neoplasia_Type_II	C3226
Multiple Endocrine Neoplasia Type 2A	Multiple_Endocrine_Neoplasia_Type_II	C3226
MEA Type 2a	Multiple_Endocrine_Neoplasia_Type_II	C3226
MEA Type II	Multiple_Endocrine_Neoplasia_Type_II	C3226
MEN 2A	Multiple_Endocrine_Neoplasia_Type_II	C3226
MEN Type 2a	Multiple_Endocrine_Neoplasia_Type_II	C3226
MEN Type II	Multiple_Endocrine_Neoplasia_Type_II	C3226
Multiple Endocrine Adenomatosis Type 2A	Multiple_Endocrine_Neoplasia_Type_II	C3226
Multiple Endocrine Adenomatosis Type 2a	Multiple_Endocrine_Neoplasia_Type_II	C3226
Multiple Endocrine Adenomatosis Type II	Multiple_Endocrine_Neoplasia_Type_II	C3226
Multiple Endocrine Adenomatosis, Type II	Multiple_Endocrine_Neoplasia_Type_II	C3226
Multiple Endocrine Neoplasia Type 2a	Multiple_Endocrine_Neoplasia_Type_II	C3226
Multiple Endocrine Neoplasia Type II	Multiple_Endocrine_Neoplasia_Type_II	C3226
Multiple Endocrine Neoplasia, Type II	Multiple_Endocrine_Neoplasia_Type_II	C3226
Multiple_Endocrine_Neoplasia_Type_III	Multiple_Endocrine_Neoplasia_Type_III	C3227
Multiple Endocrine Neoplasia Type 2B	Multiple_Endocrine_Neoplasia_Type_III	C3227
MEN 2B	Multiple_Endocrine_Neoplasia_Type_III	C3227
MEN IIB	Multiple_Endocrine_Neoplasia_Type_III	C3227
MEN Type 2B	Multiple_Endocrine_Neoplasia_Type_III	C3227
MEN Type IIB	Multiple_Endocrine_Neoplasia_Type_III	C3227
Multiple Endocrine Adenomatosis Type IIB	Multiple_Endocrine_Neoplasia_Type_III	C3227
Multiple Endocrine Neoplasia Type 2b	Multiple_Endocrine_Neoplasia_Type_III	C3227
Multiple Endocrine Neoplasia Type IIB	Multiple_Endocrine_Neoplasia_Type_III	C3227
Multiple Endocrine Neoplasia Type III	Multiple_Endocrine_Neoplasia_Type_III	C3227
Multiple Endocrine Neoplasia, Type III	Multiple_Endocrine_Neoplasia_Type_III	C3227
Multiple_Intraspinal_Meningiomas	Multiple_Intraspinal_Meningiomas	C5275
Multiple Intraspinal Meningiomas	Multiple_Intraspinal_Meningiomas	C5275
Multiple Meningiomas of Spinal Canal and Spinal Cord	Multiple_Intraspinal_Meningiomas	C5275
Multiple Meningiomas of the Spinal Canal and Spinal Cord	Multiple_Intraspinal_Meningiomas	C5275
Multiple Spinal Canal and Spinal Cord Meningiomas	Multiple_Intraspinal_Meningiomas	C5275
Multiple_Lobular_Capillary_Hemangiomas	Multiple_Lobular_Capillary_Hemangiomas	C27552
Multiple Lobular Capillary Hemangiomas	Multiple_Lobular_Capillary_Hemangiomas	C27552
Multiple Pyogenic Granulomas	Multiple_Lobular_Capillary_Hemangiomas	C27552
Multiple_Osteochondromas	Multiple_Osteochondromas	C53457
Multiple Osteochondromas	Multiple_Osteochondromas	C53457
Osteochondromatosis	Multiple_Osteochondromas	C53457
Multiple_Skull_Base_Meningioma	Multiple_Skull_Base_Meningioma	C5279
Multiple Skull Base Meningiomas	Multiple_Skull_Base_Meningioma	C5279
Mycosis_Fungoides	Mycosis_Fungoides	C3246
Mycosis Fungoides	Mycosis_Fungoides	C3246
CTCL/ Mycosis fungoides	Mycosis_Fungoides	C3246
Cutaneous T-cell lymphoma/Mycosis fungoides	Mycosis_Fungoides	C3246
MF	Mycosis_Fungoides	C3246
mycosis fungoides	Mycosis_Fungoides	C3246
Mycosis_Fungoides-Associated_Follicular_Mucinosis	Mycosis_Fungoides-Associated_Follicular_Mucinosis	C35685
Folliculotropic Mycosis Fungoides	Mycosis_Fungoides-Associated_Follicular_Mucinosis	C35685
Follicular Mycosis Fungoides	Mycosis_Fungoides-Associated_Follicular_Mucinosis	C35685
Mycosis Fungoides-Associated Follicular Mucinosis	Mycosis_Fungoides-Associated_Follicular_Mucinosis	C35685
Mycosis_Fungoides_Variant	Mycosis_Fungoides_Variant	C39644
Mycosis Fungoides Variant	Mycosis_Fungoides_Variant	C39644
Mycosis_Fungoides_Working_Formulation	Mycosis_Fungoides_Working_Formulation	C27800
Mycosis Fungoides (Working Formulation)	Mycosis_Fungoides_Working_Formulation	C27800
Mycosis_Fungoides_and_Sezary_Syndrome	Mycosis_Fungoides_and_Sezary_Syndrome	C9265
Mycosis Fungoides and Sezary Syndrome	Mycosis_Fungoides_and_Sezary_Syndrome	C9265
Mycosis Fungoides and Sézary Syndrome	Mycosis_Fungoides_and_Sezary_Syndrome	C9265
Myelodysplastic_Myeloproliferative_Disease	Myelodysplastic_Myeloproliferative_Disease	C27262
Myelodysplastic/Myeloproliferative Neoplasm	Myelodysplastic_Myeloproliferative_Disease	C27262
MDS-MPD	Myelodysplastic_Myeloproliferative_Disease	C27262
MDS/MPD	Myelodysplastic_Myeloproliferative_Disease	C27262
MDS/MPN	Myelodysplastic_Myeloproliferative_Disease	C27262
MPD-MDS	Myelodysplastic_Myeloproliferative_Disease	C27262
MPD/MDS	Myelodysplastic_Myeloproliferative_Disease	C27262
Myelodysplastic/Myeloproliferative Disease	Myelodysplastic_Myeloproliferative_Disease	C27262
Myelodysplastic/Myeloproliferative Diseases	Myelodysplastic_Myeloproliferative_Disease	C27262
Myelodysplastic/Myeloproliferative Disorder	Myelodysplastic_Myeloproliferative_Disease	C27262
Myelodysplastic/Myeloproliferative Disorders	Myelodysplastic_Myeloproliferative_Disease	C27262
Myeloproliferative/Myelodysplastic Disorders	Myelodysplastic_Myeloproliferative_Disease	C27262
Myeloproliferative/Myelodysplastic Syndromes	Myelodysplastic_Myeloproliferative_Disease	C27262
Myelodysplastic_Myeloproliferative_Disease_Unclassifiable	Myelodysplastic_Myeloproliferative_Disease_Unclassifiable	C27780
Myelodysplastic/Myeloproliferative Neoplasm, Unclassifiable	Myelodysplastic_Myeloproliferative_Disease_Unclassifiable	C27780
MDS/MPD, U	Myelodysplastic_Myeloproliferative_Disease_Unclassifiable	C27780
MDS/MPD-U	Myelodysplastic_Myeloproliferative_Disease_Unclassifiable	C27780
MDS/MPN, U	Myelodysplastic_Myeloproliferative_Disease_Unclassifiable	C27780
MDS/MPN-U	Myelodysplastic_Myeloproliferative_Disease_Unclassifiable	C27780
Mixed Myelodysplastic/Myeloproliferative Disease, Unclassifiable	Myelodysplastic_Myeloproliferative_Disease_Unclassifiable	C27780
Mixed Myeloproliferative/Myelodysplastic Syndrome, Unclassifiable	Myelodysplastic_Myeloproliferative_Disease_Unclassifiable	C27780
Myelodysplastic/Myeloproliferative Disease, Unclassifiable	Myelodysplastic_Myeloproliferative_Disease_Unclassifiable	C27780
Unclassifiable Myelodysplastic/Myeloproliferative Disease	Myelodysplastic_Myeloproliferative_Disease_Unclassifiable	C27780
Unclassifiable Myeloproliferative/Myelodysplastic Syndrome	Myelodysplastic_Myeloproliferative_Disease_Unclassifiable	C27780
Myelodysplastic_Syndrome	Myelodysplastic_Syndrome	C3247
Myelodysplastic Syndrome	Myelodysplastic_Syndrome	C3247
Dysmyelopoietic Syndrome	Myelodysplastic_Syndrome	C3247
Hematopoeitic - Myelodysplastic Syndrome (MDS)	Myelodysplastic_Syndrome	C3247
MDS	Myelodysplastic_Syndrome	C3247
Myelodysplasia	Myelodysplastic_Syndrome	C3247
Myelodysplastic Neoplasm	Myelodysplastic_Syndrome	C3247
Myelodysplastic Syndrome/Neoplasm	Myelodysplastic_Syndrome	C3247
Myelodysplastic syndrome	Myelodysplastic_Syndrome	C3247
Myelodysplastic syndrome, NOS	Myelodysplastic_Syndrome	C3247
Oligoblastic Leukemia	Myelodysplastic_Syndrome	C3247
Preleukemia	Myelodysplastic_Syndrome	C3247
Smoldering Leukemia	Myelodysplastic_Syndrome	C3247
myelodysplasia	Myelodysplastic_Syndrome	C3247
myelodysplastic syndromes	Myelodysplastic_Syndrome	C3247
preleukemia	Myelodysplastic_Syndrome	C3247
smoldering leukemia	Myelodysplastic_Syndrome	C3247
Myelodysplastic_Syndrome_Associated_with_Isolated_del_5q_Chromosome_Abnormality	Myelodysplastic_Syndrome_Associated_with_Isolated_del_5q_Chromosome_Abnormality	C6867
Myelodysplastic Syndrome with Isolated del(5q)	Myelodysplastic_Syndrome_Associated_with_Isolated_del_5q_Chromosome_Abnormality	C6867
5Q minus syndrome	Myelodysplastic_Syndrome_Associated_with_Isolated_del_5q_Chromosome_Abnormality	C6867
5Q- syndrome	Myelodysplastic_Syndrome_Associated_with_Isolated_del_5q_Chromosome_Abnormality	C6867
